latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
51.83463,-3.19138,353.02,0.48,0.65,2026-08-09,347,N,VIIRS,n,2.0NRT,287.05,6.71,N
51.83665,-3.17718,323.02,0.48,0.65,2026-08-09,347,N,VIIRS,n,2.0NRT,285.73,6.47,N
51.83685,-3.19773,295.9,0.48,0.65,2026-08-09,347,N,VIIRS,n,2.0NRT,281.16,6.71,N
51.8391,-3.1842,351.37,0.48,0.65,2026-08-09,347,N,VIIRS,n,2.0NRT,288.73,11.37,N
51.8191,-3.18831,343.41,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,288.27,6.76,D
51.81942,-3.19325,340.09,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,290.92,7.87,D
51.82127,-3.18748,356.64,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,290.61,11.91,D
51.82243,-3.19776,331.88,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,289.32,6.76,D
51.82428,-3.19212,353.68,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,291.89,6.76,D
51.82614,-3.18642,329.96,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,285.8,11.92,D
51.82767,-3.20139,340.88,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,290.77,7.9,D
51.82945,-3.19595,347.02,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,291.48,7.9,D
51.83284,-3.18557,356.3,0.41,0.61,2026-08-09,1155,N,VIIRS,l,2.0NRT,289.1,11.61,D
51.83619,-3.19496,336.34,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,284.9,11.61,D
51.83776,-3.19014,356.95,0.41,0.61,2026-08-09,1155,N,VIIRS,l,2.0NRT,287.39,11.61,D
51.83918,-3.1858,343.55,0.41,0.61,2026-08-09,1155,N,VIIRS,n,2.0NRT,280.18,21.41,D
51.74051,-3.04198,341.3,0.4,0.45,2026-08-09,1336,N,VIIRS,n,2.0NRT,303.85,4.66,D
51.81776,-3.19318,355.68,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,308.76,25.58,D
51.81824,-3.18739,352.27,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,307.07,25.58,D
51.82135,-3.20014,339.2,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,303,6.96,D
51.82184,-3.19426,367,0.4,0.44,2026-08-09,1338,N,VIIRS,h,2.0NRT,311.63,25.58,D
51.82232,-3.18848,367,0.4,0.44,2026-08-09,1338,N,VIIRS,h,2.0NRT,307.09,25.58,D
51.8228,-3.18273,332.43,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,294.78,13.89,D
51.82543,-3.20126,351.58,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,308.27,8.65,D
51.82592,-3.19536,356.25,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,307.31,13.17,D
51.82641,-3.18954,367,0.4,0.44,2026-08-09,1338,N,VIIRS,h,2.0NRT,304.97,13.17,D
51.82951,-3.20233,347.29,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,302.59,8.65,D
51.83001,-3.19639,353.52,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,301.84,13.17,D
51.8305,-3.19047,333.72,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,298.4,13.17,D
51.83101,-3.18446,349,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,299.89,10.45,D
51.8341,-3.19727,338.09,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,299.17,23.01,D
51.83461,-3.19128,347.18,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,317.86,23.01,D
51.83514,-3.18496,367,0.4,0.44,2026-08-09,1338,N,VIIRS,h,2.0NRT,336.64,54.26,D
51.83874,-3.19177,367,0.4,0.44,2026-08-09,1338,N,VIIRS,h,2.0NRT,298.12,23.01,D
51.83929,-3.18525,350.29,0.4,0.44,2026-08-09,1338,N,VIIRS,n,2.0NRT,294.55,54.26,D
51.39865,-3.39567,297.42,0.53,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,284.87,0.55,N
51.81257,-3.18743,297.34,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,284.06,6.18,N
51.81304,-3.19516,341.19,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,287.43,6.18,N
51.81718,-3.18632,343.76,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,291.78,6.18,N
51.81767,-3.19412,333.54,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,287.82,6.18,N
51.81813,-3.20176,302.11,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,283.76,2.45,N
51.8218,-3.18515,319.45,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,287.16,4.86,N
51.82228,-3.19301,335.62,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,289.01,4.86,N
51.82275,-3.20066,313.61,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,283.85,4.16,N
51.82642,-3.18412,317.06,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,285.46,4.86,N
51.8269,-3.19189,338.44,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,290.87,4.86,N
51.82737,-3.19958,314.12,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,284.72,4.16,N
51.83107,-3.18359,321.39,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,286.95,6.35,N
51.83154,-3.19108,311.88,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,284.32,6.35,N
51.83201,-3.19869,298.85,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,282.79,4.86,N
51.83576,-3.18361,330.1,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,289.16,6.35,N
51.83619,-3.19058,367,0.52,0.5,2026-08-10,149,N,VIIRS,h,2.0NRT,293.35,6.35,N
51.83666,-3.19811,334.77,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,284.48,4.86,N
51.84046,-3.18382,300.4,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,283.94,2.48,N
51.84089,-3.19081,324.34,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,285.65,2.48,N
51.84137,-3.19838,303.42,0.52,0.5,2026-08-10,149,N,VIIRS,n,2.0NRT,281.76,1.6,N
51.39947,-3.39472,301.08,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,280.41,0.6,N
51.61106,-3.27717,309.92,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,283.33,1.12,N
51.68304,-5.02821,301.68,0.55,0.51,2026-08-10,330,N,VIIRS,n,2.0NRT,287.43,0.99,N
51.81562,-3.1924,322.16,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,283.25,1.55,N
51.81692,-3.19679,303.93,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,280.94,1.55,N
51.81824,-3.20123,295.28,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,279.6,0.68,N
51.81907,-3.18497,335.49,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,285.38,3.64,N
51.82034,-3.18926,320.49,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,283.2,3.05,N
51.82162,-3.19358,334.88,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,286.6,3.05,N
51.82294,-3.19799,323.82,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,282.89,3.06,N
51.82427,-3.20251,301.92,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,280.47,3.06,N
51.82507,-3.18612,307.77,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,280.75,3.05,N
51.82635,-3.19045,341.3,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,285.99,3.05,N
51.82764,-3.1948,328.4,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,283.94,3.06,N
51.82895,-3.19922,336.82,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,287.37,3.06,N
51.82969,-3.18263,327.76,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,281.2,4.26,N
51.83027,-3.20366,301.53,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,278.54,2.86,N
51.83097,-3.18691,325.02,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,281.2,4.26,N
51.83225,-3.19127,301.62,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,279.26,9.89,N
51.83355,-3.19564,307.98,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,279.6,9.89,N
51.83484,-3.2,304.39,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,278.53,6.18,N
51.83521,-3.18216,346.52,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,285.74,4.26,N
51.83665,-3.18701,367,0.32,0.55,2026-08-10,330,N,VIIRS,h,2.0NRT,300.71,9.89,N
51.83797,-3.19147,367,0.32,0.55,2026-08-10,330,N,VIIRS,h,2.0NRT,301.4,9.89,N
51.83924,-3.19577,320.04,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,280.24,6.18,N
51.84069,-3.18154,307.32,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,280.21,0.9,N
51.84205,-3.18615,301.48,0.32,0.55,2026-08-10,330,N,VIIRS,n,2.0NRT,279.03,0.9,N
51.61091,-3.27632,333.83,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,297.65,2.26,D
51.81253,-3.19285,331.55,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,289.66,2.75,D
51.81597,-3.19402,330.39,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,288.39,2.75,D
51.81672,-3.18793,329.96,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,290.72,4.45,D
51.82285,-3.19637,330.87,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,292.05,6.55,D
51.8236,-3.19029,334.71,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,292.49,7.98,D
51.82779,-3.18537,331.46,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,290.52,7.3,D
51.82972,-3.19874,335.44,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,293.74,8.61,D
51.83469,-3.18749,341.51,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,294.67,8.55,D
51.83738,-3.19473,349.05,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,294.01,8.55,D
51.83816,-3.18845,354.79,0.42,0.38,2026-08-10,1318,N,VIIRS,n,2.0NRT,299.61,8.55,D
51.6239,-3.15695,302.57,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,283.77,1.09,N
51.68132,-5.02821,297.36,0.5,0.66,2026-08-11,130,N,VIIRS,n,2.0NRT,285.2,1.19,N
51.68586,-5.03124,297.75,0.5,0.66,2026-08-11,130,N,VIIRS,n,2.0NRT,286.98,1.42,N
51.81538,-3.18982,297.11,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,281.65,1.59,N
51.8155,-3.19611,319.08,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,284.56,1.59,N
51.82108,-3.18878,303.82,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,283.33,1.59,N
51.82121,-3.19517,315.54,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,285.2,1.59,N
51.82133,-3.20131,309.75,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,283.73,3.58,N
51.82678,-3.18781,310.54,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,283.74,1.91,N
51.82691,-3.19414,315.96,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,284.87,1.91,N
51.82704,-3.20033,317.67,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,285.78,2.7,N
51.8325,-3.18766,301.59,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,282.48,1.91,N
51.83276,-3.19977,310.21,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,283.53,2.7,N
51.83823,-3.1883,332.23,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,290.75,4.39,N
51.83836,-3.19396,337.36,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,288.82,4.39,N
51.83848,-3.1999,295.69,0.42,0.61,2026-08-11,130,N,VIIRS,n,2.0NRT,282.66,2.99,N
51.39762,-3.39393,304.53,0.43,0.46,2026-08-11,310,N,VIIRS,n,2.0NRT,284.62,0.97,N
51.62501,-3.16402,300.09,0.43,0.46,2026-08-11,310,N,VIIRS,n,2.0NRT,284.14,0.74,N
51.68251,-5.02732,298.29,0.55,0.43,2026-08-11,310,N,VIIRS,n,2.0NRT,287.44,1.38,N
51.70608,-3.28897,316.7,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,281.67,1.41,N
51.75313,-3.05333,297.01,0.43,0.46,2026-08-11,310,N,VIIRS,n,2.0NRT,283.62,0.7,N
51.81445,-3.19125,299.17,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,282.91,1.34,N
51.81588,-3.19713,338.83,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,285.47,2.54,N
51.81662,-3.19632,340.74,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,287.35,5.88,N
51.81702,-3.18313,304.61,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,283.47,1.34,N
51.81733,-3.20305,301.76,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,281.41,2.54,N
51.8177,-3.1824,297.97,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,282.8,1.08,N
51.81809,-3.20223,314.87,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,282.65,3.37,N
51.81843,-3.18893,311.84,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,285.67,1.34,N
51.81915,-3.18817,316.28,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,286.98,2.3,N
51.81985,-3.19476,316.48,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,286.07,2.54,N
51.82059,-3.19398,312.44,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,286.45,2.3,N
51.82131,-3.20071,305.23,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,284.11,2.54,N
51.82207,-3.19989,304.09,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,284.04,1.69,N
51.82458,-3.19169,319.73,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,288.25,2.3,N
51.82605,-3.19755,307.05,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,285.05,1.69,N
51.82753,-3.2035,304.61,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,285.26,1.69,N
51.82856,-3.18933,305.36,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,283.39,2.34,N
51.83001,-3.19516,297.26,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,283.04,1.28,N
51.83147,-3.20102,312.86,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,285.8,1.28,N
51.83393,-3.19257,300.88,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,281.85,1.28,N
51.83538,-3.19841,305.84,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,283.45,1.28,N
51.83622,-3.18343,311.79,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,288.44,2.27,N
51.83776,-3.18965,345.27,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,296.75,4.87,N
51.83921,-3.1955,317.15,0.42,0.45,2026-08-11,310,N,VIIRS,n,2.0NRT,286.26,4.87,N
51.62416,-3.16433,332.51,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,302.51,4.68,D
51.62507,-3.15881,339.41,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,307.3,9.32,D
51.62925,-3.15465,343.82,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,304.85,12.84,D
51.67556,-3.45461,342.58,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,304.39,5.89,D
51.71068,-3.40014,331.17,0.39,0.36,2026-08-11,1259,N,VIIRS,l,2.0NRT,302.29,17.43,D
51.71489,-3.39594,345.25,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,300.04,17.43,D
51.76598,-4.03164,335.52,0.4,0.37,2026-08-11,1259,N,VIIRS,n,2.0NRT,300.65,3.22,D
51.77353,-3.33843,335.06,0.39,0.36,2026-08-11,1259,N,VIIRS,l,2.0NRT,309.67,27.55,D
51.77445,-3.3329,332.98,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,300.25,9.48,D
51.81372,-3.20192,331.63,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,304.7,12.88,D
51.81464,-3.1964,367,0.39,0.36,2026-08-11,1259,N,VIIRS,h,2.0NRT,314.18,18.77,D
51.81646,-3.18535,343.14,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,312.14,4.59,D
51.81698,-3.20331,341.45,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,308.37,12.88,D
51.8179,-3.19779,367,0.39,0.36,2026-08-11,1259,N,VIIRS,h,2.0NRT,322.85,18.77,D
51.81881,-3.19227,343.42,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,312.39,18.77,D
51.81973,-3.18674,334.64,0.39,0.36,2026-08-11,1259,N,VIIRS,l,2.0NRT,307.76,4.59,D
51.82024,-3.20469,347.59,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,308.29,14.35,D
51.82116,-3.19917,339.95,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,303.87,4.56,D
51.82207,-3.19366,347.2,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,312.82,4.56,D
51.82298,-3.18813,341.19,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,310.54,5.71,D
51.8235,-3.20607,334.96,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,295.85,14.35,D
51.82441,-3.20056,338.49,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,307.26,4.56,D
51.82533,-3.19504,341.66,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,308.93,4.56,D
51.82624,-3.18951,345.01,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,309.61,5.71,D
51.82767,-3.20194,354.19,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,309.22,10.37,D
51.82859,-3.19643,340.34,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,309.92,10.37,D
51.83093,-3.20334,336.51,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,309.57,10.37,D
51.83184,-3.19783,336.5,0.39,0.36,2026-08-11,1259,N,VIIRS,l,2.0NRT,307.97,10.37,D
51.83366,-3.18682,338.09,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,311.19,7.14,D
51.83419,-3.20475,331.98,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,297.79,4.17,D
51.8351,-3.19924,332.92,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,302.14,4.17,D
51.83601,-3.19374,356.64,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,317.36,29.07,D
51.83692,-3.18825,355.62,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,319.57,29.07,D
51.84016,-3.18971,336.11,0.39,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,300.48,29.07,D
52.36985,-2.67934,343.19,0.38,0.36,2026-08-11,1259,N,VIIRS,n,2.0NRT,300.35,1.56,D
51.82568,-3.2071,336.43,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,286.48,4.87,N
51.82588,-3.19714,306.49,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,285.74,4.87,N
51.82609,-3.18689,297.19,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,284.07,1.14,N
51.83238,-3.2173,354.37,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,285.2,45.99,N
51.83259,-3.20698,354.26,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,301.91,68.75,N
51.83279,-3.19696,321.01,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,285.79,68.75,N
51.83298,-3.18756,298.65,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,284.46,16.61,N
51.83908,-3.22778,295.76,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,279.67,45.99,N
51.83927,-3.2183,367,0.67,0.73,2026-08-12,109,N,VIIRS,h,2.0NRT,289.15,45.99,N
51.83947,-3.20859,345.56,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,313.2,68.75,N
51.83966,-3.19869,348.17,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,305.24,68.75,N
51.83984,-3.1896,350,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,289.84,16.61,N
51.84631,-3.2116,302.29,0.67,0.73,2026-08-12,109,N,VIIRS,n,2.0NRT,286.58,2.94,N
51.67542,-3.45713,300.69,0.68,0.74,2026-08-12,111,N,VIIRS,n,2.0NRT,284.73,0.93,N
51.67767,-3.45989,297.07,0.68,0.74,2026-08-12,111,N,VIIRS,n,2.0NRT,284.44,0.86,N
51.77426,-3.34035,295.62,0.68,0.74,2026-08-12,111,N,VIIRS,n,2.0NRT,284.27,0.91,N
51.81182,-3.20906,298.16,0.67,0.73,2026-08-12,111,N,VIIRS,n,2.0NRT,283.08,1.58,N
51.81875,-3.20795,336.02,0.67,0.73,2026-08-12,111,N,VIIRS,n,2.0NRT,288.19,4.87,N
51.81896,-3.19801,313.21,0.67,0.73,2026-08-12,111,N,VIIRS,n,2.0NRT,286.59,4.87,N
51.81917,-3.18768,297.32,0.67,0.73,2026-08-12,111,N,VIIRS,n,2.0NRT,283.95,1.14,N
51.39853,-3.39592,305.58,0.45,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.56,1.35,N
51.48139,-3.14003,300.57,0.45,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,289.29,0.59,N
51.66852,-3.43659,296.03,0.44,0.38,2026-08-12,251,N,VIIRS,n,2.0NRT,285.62,0.61,N
51.67552,-3.45295,301.42,0.44,0.38,2026-08-12,251,N,VIIRS,n,2.0NRT,285.14,0.71,N
51.71603,-3.39736,306.44,0.44,0.38,2026-08-12,251,N,VIIRS,n,2.0NRT,287.85,1.65,N
51.77459,-3.33311,299.31,0.44,0.38,2026-08-12,251,N,VIIRS,n,2.0NRT,285.3,0.79,N
51.77581,-3.3393,320.51,0.44,0.38,2026-08-12,251,N,VIIRS,n,2.0NRT,288.76,2.88,N
51.81371,-3.19554,315.3,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,288.45,2.02,N
51.81497,-3.2018,311.83,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.01,1.76,N
51.81623,-3.20806,313.08,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,285.53,1.76,N
51.81714,-3.19383,303.73,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.44,1.06,N
51.8184,-3.2001,337.52,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,295.04,4.47,N
51.81932,-3.18593,307.86,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,287.14,1.06,N
51.81967,-3.20638,349.88,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,299.21,4.47,N
51.82057,-3.19213,296.54,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,285.72,1.06,N
51.82093,-3.21264,321.76,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.9,2.74,N
51.82183,-3.19839,305.33,0.44,0.39,2026-08-12,251,N,VIIRS,n,2.0NRT,286.92,4.47,N
